timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1575877804331,5442,HTTP Request-1,200,OK,GetRequest 1-1,text,true,,1304,823,1,2,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-1,5442,0,87
1575877809773,1755,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1058,825,1,2,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-301,1755,0,10
1575877811528,1701,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1058,825,1,2,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-601,1701,0,0
1575877813229,1683,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1058,825,1,2,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-901,1683,0,11
1575877804334,11477,HTTP Request,502,Bad Gateway,ScheduleQuery 2-1,text,false,"Test failed: code expected to equal /

****** received  : [[[502]]]

****** comparison: [[[200]]]

/",464,836,1,2,https://3z609he8i2.execute-api.eu-west-1.amazonaws.com/flag/schedule/enums,11477,0,79
1575877814912,1681,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1133,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1201,1681,0,0
1575877816594,1871,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1213,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1501,1871,0,10
1575877818465,1665,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1801,1665,0,0
1575877820130,2046,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2101,2046,0,10
1575877822176,1549,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2401,1549,0,10
1575877823726,1967,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2701,1967,0,0
1575877825693,1710,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3001,1710,0,9
1575877827404,1437,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3301,1437,0,0
1575877828841,1916,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3601,1916,0,10
1575877830757,1827,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3901,1827,0,0
1575877832585,1884,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4201,1884,0,12
1575877834470,1799,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4501,1799,0,0
1575877836269,1696,HTTP Request-1,200,OK,GetRequest 1-1,text,true,,1208,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-2,1696,0,10
1575877837965,1738,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-302,1738,0,0
1575877839703,1824,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-602,1824,0,9
1575877841527,1652,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-902,1652,0,0
1575877843179,1870,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1131,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1202,1870,0,11
1575877845050,1652,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1211,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1502,1652,0,0
1575877846702,1731,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1802,1731,0,11
1575877848433,1750,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2102,1750,0,0
1575877850183,1832,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2402,1832,0,10
1575877852015,1818,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2702,1818,0,0
1575877853834,1700,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3002,1700,0,9
1575877855534,1753,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3302,1753,0,0
1575877857287,1568,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3602,1568,0,10
1575877858857,1962,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3902,1961,0,0
1575877860819,1808,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4202,1808,0,9
1575877862627,1735,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4502,1735,0,0
1575877864362,1892,HTTP Request-1,200,OK,GetRequest 1-1,text,true,,1210,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-3,1892,0,10
1575877866254,1468,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-303,1468,0,0
1575877867722,1862,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-603,1862,0,27
1575877869584,1581,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-903,1581,0,0
1575877871166,1748,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1133,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1203,1748,0,10
1575877872914,1772,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1213,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1503,1772,0,0
1575877874687,1953,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1803,1953,0,12
1575877876640,1942,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2103,1942,0,0
1575877878582,1762,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2403,1762,0,10
1575877880344,1605,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2703,1605,0,0
1575877881949,1713,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3003,1713,0,10
1575877883662,1707,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3303,1707,0,0
1575877885369,1785,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3603,1785,0,10
1575877887154,1697,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3903,1697,0,0
1575877888852,1846,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4203,1846,0,10
1575877890698,1591,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4503,1591,0,0
1575877892290,1305,HTTP Request-1,200,OK,GetRequest 1-1,text,true,,1208,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-4,1305,0,9
1575877893596,1684,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-304,1684,0,0
1575877895280,1817,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-604,1817,0,13
1575877897097,1698,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-904,1698,0,0
1575877898796,1979,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1131,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1204,1979,0,10
1575877900775,1812,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1211,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1504,1812,0,0
1575877902588,1645,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1804,1645,0,9
1575877904234,1701,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2104,1701,0,0
1575877905935,1828,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2404,1828,0,29
1575877907764,1541,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2704,1541,0,0
1575877909305,1747,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3004,1747,0,19
1575877911052,1640,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3304,1640,0,0
1575877912693,1493,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3604,1493,0,11
1575877914186,1837,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3904,1837,0,0
1575877916023,1636,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4204,1636,0,10
1575877917659,1694,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4504,1694,0,0
1575877919354,1731,HTTP Request-1,200,OK,GetRequest 1-1,text,true,,1210,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-5,1731,0,9
1575877921085,1829,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-305,1829,0,0
1575877922914,1758,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-605,1758,0,19
1575877924672,1683,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-905,1683,0,0
1575877926355,1793,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1133,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1205,1793,0,10
1575877928148,1651,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1213,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1505,1651,0,0
1575877929799,1905,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1805,1905,0,22
1575877931704,1488,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2105,1488,0,0
1575877933192,1474,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2405,1474,0,10
1575877934666,1495,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2705,1495,0,0
1575877936162,1592,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3005,1592,0,11
1575877937755,1586,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3305,1586,0,0
1575877939342,1564,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3605,1564,0,9
1575877940907,1719,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3905,1719,0,0
1575877942627,1862,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4205,1862,0,10
1575877944490,1514,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4505,1514,0,0
1575877946004,1461,HTTP Request-1,200,OK,GetRequest 1-1,text,false,"Value expected to match regexp 'true', but it did not match: 'initial'",1132,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-6,1461,0,10
1575877947466,1581,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-306,1581,0,0
1575877949047,1482,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-606,1482,0,12
1575877950529,1592,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-906,1592,0,0
1575877952122,1790,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1131,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1206,1790,0,9
1575877953913,1459,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1211,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1506,1459,0,0
1575877955372,1362,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1806,1362,0,12
1575877956734,1559,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2106,1559,0,0
1575877958293,1661,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1057,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2406,1661,0,10
1575877959954,1635,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2706,1635,0,0
1575877961589,1664,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3006,1664,0,11
1575877963254,1645,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3306,1645,0,0
1575877964900,1627,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3606,1627,0,13
1575877966527,1630,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3906,1630,0,0
1575877968157,1596,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4206,1596,0,12
1575877969753,1585,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1057,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4506,1585,0,0
1575877971338,1655,HTTP Request-1,200,OK,GetRequest 1-1,text,false,"Value expected to match regexp 'true', but it did not match: 'initial'",1132,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-7,1655,0,10
1575877972993,1671,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-307,1671,0,0
1575877974666,1432,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-607,1432,0,9
1575877976098,1730,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1058,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-907,1730,0,0
1575877977828,1716,HTTP Request-5,200,OK,GetRequest 1-1,text,true,,1133,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=5&materialId=MAT-1207,1716,0,12
1575877979545,1526,HTTP Request-6,200,OK,GetRequest 1-1,text,true,,1213,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=6&materialId=MAT-1507,1526,0,0
1575877981072,1604,HTTP Request-7,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=7&materialId=MAT-1807,1604,0,11
1575877982676,1342,HTTP Request-8,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=8&materialId=MAT-2107,1342,0,0
1575877984018,1556,HTTP Request-9,200,OK,GetRequest 1-1,text,true,,1059,826,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=9&materialId=MAT-2407,1556,0,12
1575877985574,1527,HTTP Request-10,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=10&materialId=MAT-2707,1527,0,0
1575877987101,1610,HTTP Request-11,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=11&materialId=MAT-3007,1610,0,10
1575877988711,1532,HTTP Request-12,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=12&materialId=MAT-3307,1532,0,0
1575877990243,1468,HTTP Request-13,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=13&materialId=MAT-3607,1468,0,11
1575877991711,1519,HTTP Request-14,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=14&materialId=MAT-3907,1519,0,0
1575877993230,1586,HTTP Request-15,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=15&materialId=MAT-4207,1586,0,22
1575877994816,1441,HTTP Request-16,200,OK,GetRequest 1-1,text,true,,1059,827,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=16&materialId=MAT-4507,1441,0,0
1575877996257,1515,HTTP Request-1,200,OK,GetRequest 1-1,text,false,"Value expected to match regexp 'true', but it did not match: 'initial'",1132,823,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=1&materialId=MAT-8,1515,0,10
1575877997773,1690,HTTP Request-2,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=2&materialId=MAT-308,1690,0,0
1575877999463,1541,HTTP Request-3,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=3&materialId=MAT-608,1541,0,9
1575878001004,1671,HTTP Request-4,200,OK,GetRequest 1-1,text,true,,1056,825,1,1,https://ulbw5caxdh.execute-api.eu-west-1.amazonaws.com/flag/sch-imp/schedule/item?requestId=4&materialId=MAT-908,1670,0,0
